gender,age,race,samerace,importance_same_race,importance_same_religion,field,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_intelligence_o,d_funny_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,match,d_ambitous_o
female,30,'Latino/Hispanic American',0,5,1,'English and Comp Lit',7,7,8,8,6,4,[6-8],[6-8],[0-5],19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,[6-8],[9-10],[6-8],[6-8],[9-10],6,6,6,6,5,4,[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[6-8],[9-10],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],-0.02,2,?,1,4,5,[0-5],[5-6],0,0,0,[6-8]
female,30,'Latino/Hispanic American',0,5,1,'English and Comp Lit',9,9,9,8,8,8,[9-10],[6-8],[6-8],19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,[6-8],[9-10],[6-8],[6-8],[9-10],5,7,7,8,8,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[6-8],[9-10],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],0.41,2,?,1,5,5,[0-5],[5-6],0,0,0,[6-8]
female,22,'Black/African American',0,7,8,'Sociomedical Sciences- School of Public Health',10,10,10,8,10,9,[9-10],[6-8],[9-10],15.38,19.23,19.23,17.31,17.31,11.54,9,9,9,9,9,[9-10],[9-10],[9-10],[9-10],[9-10],8,9,8,9,10,7,[6-8],[9-10],[6-8],[9-10],[9-10],[6-8],3,6,5,9,9,9,6,3,9,9,9,9,9,9,9,9,6,[0-5],[6-8],[0-5],[9-10],[9-10],[9-10],[6-8],[0-5],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],0.43,4,?,2,7,7,[6-8],[7-10],0,1,0,[9-10]
female,22,'Black/African American',0,7,8,'Sociomedical Sciences- School of Public Health',9,10,8,8,8,5,[6-8],[6-8],[0-5],15.38,19.23,19.23,17.31,17.31,11.54,9,9,9,9,9,[9-10],[9-10],[9-10],[9-10],[9-10],6,8,9,6,10,6,[6-8],[6-8],[9-10],[6-8],[9-10],[6-8],3,6,5,9,9,9,6,3,9,9,9,9,9,9,9,9,6,[0-5],[6-8],[0-5],[9-10],[9-10],[9-10],[6-8],[0-5],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],0.62,4,?,2,6,6,[6-8],[5-6],0,1,1,[6-8]
female,22,'Black/African American',0,7,8,'Sociomedical Sciences- School of Public Health',6,7,5,6,2,5,[0-5],[6-8],[0-5],15.38,19.23,19.23,17.31,17.31,11.54,9,9,9,9,9,[9-10],[9-10],[9-10],[9-10],[9-10],4,4,4,4,4,4,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],3,6,5,9,9,9,6,3,9,9,9,9,9,9,9,9,6,[0-5],[6-8],[0-5],[9-10],[9-10],[9-10],[6-8],[0-5],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],0.4,4,?,2,4,4,[0-5],[0-4],0,0,0,[0-5]
female,22,'Black/African American',0,7,8,'Sociomedical Sciences- School of Public Health',6,7,7,6,7,6,[6-8],[6-8],[6-8],15.38,19.23,19.23,17.31,17.31,11.54,9,9,9,9,9,[9-10],[9-10],[9-10],[9-10],[9-10],5,10,8,8,9,4,[0-5],[9-10],[6-8],[6-8],[9-10],[0-5],3,6,5,9,9,9,6,3,9,9,9,9,9,9,9,9,6,[0-5],[6-8],[0-5],[9-10],[9-10],[9-10],[6-8],[0-5],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],-0.22,4,?,2,4,4,[0-5],[0-4],0,1,0,[6-8]
female,22,'Black/African American',0,7,8,'Sociomedical Sciences- School of Public Health',8,8,8,8,8,5,[6-8],[6-8],[0-5],15.38,19.23,19.23,17.31,17.31,11.54,9,9,9,9,9,[9-10],[9-10],[9-10],[9-10],[9-10],8,9,8,8,8,4,[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],3,6,5,9,9,9,6,3,9,9,9,9,9,9,9,9,6,[0-5],[6-8],[0-5],[9-10],[9-10],[9-10],[6-8],[0-5],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],0.16,4,?,2,6,5,[6-8],[5-6],0,1,1,[6-8]
female,22,'Black/African American',0,7,8,'Sociomedical Sciences- School of Public Health',7,7,6,5,6,3,[6-8],[0-5],[0-5],15.38,19.23,19.23,17.31,17.31,11.54,9,9,9,9,9,[9-10],[9-10],[9-10],[9-10],[9-10],6,4,4,9,5,9,[6-8],[0-5],[0-5],[9-10],[0-5],[9-10],3,6,5,9,9,9,6,3,9,9,9,9,9,9,9,9,6,[0-5],[6-8],[0-5],[9-10],[9-10],[9-10],[6-8],[0-5],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],-0.3,4,?,2,6,5,[6-8],[5-6],0,0,0,[6-8]
female,22,'Black/African American',0,7,8,'Sociomedical Sciences- School of Public Health',8,10,8,6,9,9,[6-8],[6-8],[9-10],15.38,19.23,19.23,17.31,17.31,11.54,9,9,9,9,9,[9-10],[9-10],[9-10],[9-10],[9-10],8,8,9,8,9,9,[6-8],[6-8],[9-10],[6-8],[9-10],[9-10],3,6,5,9,9,9,6,3,9,9,9,9,9,9,9,9,6,[0-5],[6-8],[0-5],[9-10],[9-10],[9-10],[6-8],[0-5],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],0.54,4,?,2,8,7,[6-8],[7-10],0,1,1,[9-10]
female,22,'Black/African American',0,7,5,Epidemiology,8,10,10,8,9,6,[9-10],[6-8],[6-8],16.07,17.86,17.86,17.86,17.86,12.5,8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],7,8,8,8,9,8,[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],5,6,2,8,3,2,1,4,1,7,8,2,6,4,10,8,1,[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],[9-10],[6-8],[0-5],-0.34,6,?,2,8,6,[6-8],[5-6],0,1,0,[9-10]
female,22,'Black/African American',0,7,5,Epidemiology,6,8,9,9,9,5,[9-10],[9-10],[0-5],16.07,17.86,17.86,17.86,17.86,12.5,8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],7,7,8,9,8,8,[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],5,6,2,8,3,2,1,4,1,7,8,2,6,4,10,8,1,[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],[9-10],[6-8],[0-5],0.42,6,?,2,6,6,[6-8],[5-6],0,0,0,[9-10]
female,22,'Black/African American',0,7,5,Epidemiology,5,7,7,6,7,5,[6-8],[6-8],[0-5],16.07,17.86,17.86,17.86,17.86,12.5,8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],1,7,8,9,10,9,[0-5],[6-8],[6-8],[9-10],[9-10],[9-10],5,6,2,8,3,2,1,4,1,7,8,2,6,4,10,8,1,[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],[9-10],[6-8],[0-5],0.1,6,?,2,10,6,[9-10],[5-6],0,0,0,[6-8]
female,22,'Black/African American',0,7,5,Epidemiology,5,7,6,6,7,5,[6-8],[6-8],[0-5],16.07,17.86,17.86,17.86,17.86,12.5,8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],6,8,8,8,9,8,[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],5,6,2,8,3,2,1,4,1,7,8,2,6,4,10,8,1,[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],[9-10],[6-8],[0-5],-0.22,6,?,2,6,6,[6-8],[5-6],0,0,0,[6-8]
female,22,'Black/African American',0,7,5,Epidemiology,3,8,7,6,7,3,[6-8],[6-8],[0-5],16.07,17.86,17.86,17.86,17.86,12.5,8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],8,9,9,9,9,8,[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],5,6,2,8,3,2,1,4,1,7,8,2,6,4,10,8,1,[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],[9-10],[6-8],[0-5],0.33,6,?,2,9,6,[9-10],[5-6],0,1,0,[6-8]
female,22,'Black/African American',0,7,5,Epidemiology,3,9,7,6,8,6,[6-8],[6-8],[6-8],16.07,17.86,17.86,17.86,17.86,12.5,8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],5,8,9,9,9,6,[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],5,6,2,8,3,2,1,4,1,7,8,2,6,4,10,8,1,[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],[9-10],[6-8],[0-5],0.53,6,?,2,8,6,[6-8],[5-6],0,0,0,[6-8]
female,24,European/Caucasian-American,1,1,1,'Social work',10,10,10,10,10,10,[9-10],[9-10],[9-10],20,22.5,17.5,22.5,10,7.5,9,7,9,9,7,[9-10],[6-8],[9-10],[9-10],[6-8],8,9,9,7,6,9,[6-8],[9-10],[9-10],[6-8],[6-8],[9-10],9,6,8,9,8,8,9,9,9,7,8,8,9,9,10,8,1,[9-10],[6-8],[6-8],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],0.28,5,?,5,7,9,[6-8],[7-10],0,1,1,[9-10]
female,24,European/Caucasian-American,0,1,1,'Social work',6,6,6,7,6,10,[6-8],[6-8],[9-10],20,22.5,17.5,22.5,10,7.5,9,7,9,9,7,[9-10],[6-8],[9-10],[9-10],[6-8],7,6,7,6,6,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],9,6,8,9,8,8,9,9,9,7,8,8,9,9,10,8,1,[9-10],[6-8],[6-8],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],-0.01,5,?,5,7,5,[6-8],[5-6],0,0,0,[6-8]
female,24,European/Caucasian-American,0,1,1,'Social work',7,7,6,6,5,3,[6-8],[6-8],[0-5],20,22.5,17.5,22.5,10,7.5,9,7,9,9,7,[9-10],[6-8],[9-10],[9-10],[6-8],8,8,8,7,6,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],9,6,8,9,8,8,9,9,9,7,8,8,9,9,10,8,1,[9-10],[6-8],[6-8],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],0.4,5,?,5,8,5,[6-8],[5-6],0,0,0,[0-5]
female,24,European/Caucasian-American,1,1,1,'Social work',4,5,5,5,5,5,[0-5],[0-5],[0-5],20,22.5,17.5,22.5,10,7.5,9,7,9,9,7,[9-10],[6-8],[9-10],[9-10],[6-8],6,7,7,7,7,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],9,6,8,9,8,8,9,9,9,7,8,8,9,9,10,8,1,[9-10],[6-8],[6-8],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],0.31,5,?,5,5,5,[0-5],[5-6],0,0,0,[0-5]
female,24,European/Caucasian-American,0,1,1,'Social work',6,8,7,7,7,6,[6-8],[6-8],[6-8],20,22.5,17.5,22.5,10,7.5,9,7,9,9,7,[9-10],[6-8],[9-10],[9-10],[6-8],6,8,8,7,6,9,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],9,6,8,9,8,8,9,9,9,7,8,8,9,9,10,8,1,[9-10],[6-8],[6-8],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],0.05,5,?,5,5,6,[0-5],[5-6],0,0,0,[6-8]
female,24,European/Caucasian-American,1,1,1,'Social work',8,3,8,8,4,1,[6-8],[6-8],[0-5],20,22.5,17.5,22.5,10,7.5,9,7,9,9,7,[9-10],[6-8],[9-10],[9-10],[6-8],7,7,7,9,9,9,[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],9,6,8,9,8,8,9,9,9,7,8,8,9,9,10,8,1,[9-10],[6-8],[6-8],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],0.24,5,?,5,9,5,[9-10],[5-6],1,0,0,[0-5]
female,24,European/Caucasian-American,1,1,1,'Social work',5,7,7,6,6,6,[6-8],[6-8],[6-8],20,22.5,17.5,22.5,10,7.5,9,7,9,9,7,[9-10],[6-8],[9-10],[9-10],[6-8],7,7,7,7,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],9,6,8,9,8,8,9,9,9,7,8,8,9,9,10,8,1,[9-10],[6-8],[6-8],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],0.43,5,?,5,7,6,[6-8],[5-6],0,1,0,[6-8]
female,24,European/Caucasian-American,1,1,1,'Social work',5,7,6,5,5,6,[6-8],[0-5],[6-8],20,22.5,17.5,22.5,10,7.5,9,7,9,9,7,[9-10],[6-8],[9-10],[9-10],[6-8],8,8,8,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],9,6,8,9,8,8,9,9,9,7,8,8,9,9,10,8,1,[9-10],[6-8],[6-8],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],0.32,5,?,5,8,6,[6-8],[5-6],0,1,0,[0-5]
female,24,European/Caucasian-American,0,1,1,'Social work',6,8,7,7,6,6,[6-8],[6-8],[6-8],20,22.5,17.5,22.5,10,7.5,9,7,9,9,7,[9-10],[6-8],[9-10],[9-10],[6-8],7,8,7,6,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],9,6,8,9,8,8,9,9,9,7,8,8,9,9,10,8,1,[9-10],[6-8],[6-8],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],-0.38,5,?,5,8,5,[6-8],[5-6],0,0,0,[6-8]
male,34,European/Caucasian-American,0,1,1,'International Business',5,6,6,6,6,6,[6-8],[6-8],[6-8],16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,5,[6-8],[9-10],[6-8],[9-10],[0-5],8,10,10,8,6,7,[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[6-8],0.34,9,?,2,7,7,[6-8],[7-10],0,1,1,[6-8]
male,34,European/Caucasian-American,0,1,1,'International Business',7,7,7,7,7,7,[6-8],[6-8],[6-8],16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,5,[6-8],[9-10],[6-8],[9-10],[0-5],7,10,10,7,10,8,[6-8],[9-10],[9-10],[6-8],[9-10],[6-8],5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[6-8],0.41,9,?,2,5,9,[0-5],[7-10],1,0,0,[6-8]
male,34,European/Caucasian-American,0,1,1,'International Business',7,7,8,6,7,5,[6-8],[6-8],[0-5],16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,5,[6-8],[9-10],[6-8],[9-10],[0-5],10,10,10,7,10,6,[9-10],[9-10],[9-10],[6-8],[9-10],[6-8],5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[6-8],0.48,9,?,2,9,7,[9-10],[7-10],0,1,1,[6-8]
male,34,European/Caucasian-American,1,1,1,'International Business',5,7,7,5,6,5,[6-8],[0-5],[0-5],16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,5,[6-8],[9-10],[6-8],[9-10],[0-5],8,10,10,10,10,10,[6-8],[9-10],[9-10],[9-10],[9-10],[9-10],5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[6-8],0.07,9,?,2,9,8,[9-10],[7-10],0,0,0,[6-8]
male,34,European/Caucasian-American,0,1,1,'International Business',3,7,6,4,6,7,[6-8],[0-5],[6-8],16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,5,[6-8],[9-10],[6-8],[9-10],[0-5],10,10,10,10,10,5,[9-10],[9-10],[9-10],[9-10],[9-10],[0-5],5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[6-8],0.38,9,?,2,8,5,[6-8],[5-6],0,1,0,[6-8]
male,34,European/Caucasian-American,0,1,1,'International Business',7,8,7,8,7,6,[6-8],[6-8],[6-8],16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,5,[6-8],[9-10],[6-8],[9-10],[0-5],10,9,8,8,9,9,[9-10],[9-10],[6-8],[6-8],[9-10],[9-10],5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[6-8],0.24,9,?,2,6,6,[6-8],[5-6],0,1,1,[6-8]
male,34,European/Caucasian-American,0,1,1,'International Business',8,9,8,9,10,7,[6-8],[9-10],[6-8],16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,5,[6-8],[9-10],[6-8],[9-10],[0-5],10,10,10,8,10,9,[9-10],[9-10],[9-10],[6-8],[9-10],[9-10],5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[6-8],0.43,9,?,2,9,6,[9-10],[5-6],0,0,0,[9-10]
male,34,European/Caucasian-American,0,1,1,'International Business',7,8,8,8,9,8,[6-8],[6-8],[6-8],16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,5,[6-8],[9-10],[6-8],[9-10],[0-5],8,10,10,8,9,6,[6-8],[9-10],[9-10],[6-8],[9-10],[6-8],5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[6-8],-0.34,9,?,2,7,5,[6-8],[5-6],0,0,0,[9-10]
male,34,European/Caucasian-American,1,1,1,'International Business',8,9,9,7,6,9,[9-10],[6-8],[9-10],16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,5,[6-8],[9-10],[6-8],[9-10],[0-5],10,10,10,10,10,10,[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[6-8],0.28,9,?,2,10,7,[9-10],[7-10],0,1,1,[6-8]
male,25,'Asian/Pacific Islander/Asian-American',0,3,4,Statistics,2,7,7,5,7,2,[6-8],[0-5],[0-5],16.98,15.09,16.98,16.98,18.87,15.09,10,10,7,8,8,[9-10],[9-10],[6-8],[6-8],[6-8],3,8,8,4,7,6,[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[9-10],[9-10],[9-10],0.56,6,?,8,2,6,[0-5],[5-6],1,0,0,[6-8]
male,25,'Asian/Pacific Islander/Asian-American',1,3,4,Statistics,6,5,6,6,7,4,[6-8],[6-8],[0-5],16.98,15.09,16.98,16.98,18.87,15.09,10,10,7,8,8,[9-10],[9-10],[6-8],[6-8],[6-8],3,8,8,4,7,6,[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[9-10],[9-10],[9-10],0.16,6,?,8,2,8,[0-5],[7-10],0,0,0,[6-8]
male,25,'Asian/Pacific Islander/Asian-American',0,3,4,Statistics,2,3,3,3,5,2,[0-5],[0-5],[0-5],16.98,15.09,16.98,16.98,18.87,15.09,10,10,7,8,8,[9-10],[9-10],[6-8],[6-8],[6-8],2,9,9,8,9,5,[0-5],[9-10],[9-10],[6-8],[9-10],[0-5],8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[9-10],[9-10],[9-10],0.31,6,?,8,6,10,[6-8],[7-10],0,0,0,[0-5]
male,25,'Asian/Pacific Islander/Asian-American',0,3,4,Statistics,4,6,6,5,6,6,[6-8],[0-5],[6-8],16.98,15.09,16.98,16.98,18.87,15.09,10,10,7,8,8,[9-10],[9-10],[6-8],[6-8],[6-8],8,8,9,9,9,10,[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[9-10],[9-10],[9-10],0.41,6,?,8,10,10,[9-10],[7-10],0,1,0,[6-8]
male,25,'Asian/Pacific Islander/Asian-American',1,3,4,Statistics,4,4,4,3,3,3,[0-5],[0-5],[0-5],16.98,15.09,16.98,16.98,18.87,15.09,10,10,7,8,8,[9-10],[9-10],[6-8],[6-8],[6-8],9,10,8,8,8,5,[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[9-10],[9-10],[9-10],0.16,6,?,8,9,10,[9-10],[7-10],0,1,0,[0-5]
male,25,'Asian/Pacific Islander/Asian-American',0,3,4,Statistics,6,8,9,6,10,6,[9-10],[6-8],[6-8],16.98,15.09,16.98,16.98,18.87,15.09,10,10,7,8,8,[9-10],[9-10],[6-8],[6-8],[6-8],9,10,8,8,8,5,[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[9-10],[9-10],[9-10],0.62,6,?,8,9,10,[9-10],[7-10],0,1,1,[9-10]
male,25,'Asian/Pacific Islander/Asian-American',0,3,4,Statistics,7,7,8,9,8,8,[6-8],[9-10],[6-8],16.98,15.09,16.98,16.98,18.87,15.09,10,10,7,8,8,[9-10],[9-10],[6-8],[6-8],[6-8],6,8,9,9,9,5,[6-8],[6-8],[9-10],[9-10],[9-10],[0-5],8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[9-10],[9-10],[9-10],0.42,6,?,8,9,9,[9-10],[7-10],1,1,0,[6-8]
male,25,'Asian/Pacific Islander/Asian-American',0,3,4,Statistics,7,6,7,6,6,7,[6-8],[6-8],[6-8],16.98,15.09,16.98,16.98,18.87,15.09,10,10,7,8,8,[9-10],[9-10],[6-8],[6-8],[6-8],6,6,6,7,6,10,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[9-10],[9-10],[9-10],-0.01,6,?,8,6,10,[6-8],[7-10],0,0,0,[6-8]
male,24,'Asian/Pacific Islander/Asian-American',0,4,3,'Medical Informatics',2,8,8,7,8,6,[6-8],[6-8],[6-8],19.44,19.44,22.22,16.67,11.11,11.11,4,8,4,7,6,[0-5],[6-8],[0-5],[6-8],[6-8],7,6,6,6,5,7,[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],5,1,4,9,5,3,6,1,1,6,7,4,7,8,8,6,3,[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],0.48,7,?,2,6,5,[6-8],[5-6],0,1,0,[6-8]
male,24,'Asian/Pacific Islander/Asian-American',1,4,3,'Medical Informatics',7,8,7,6,5,6,[6-8],[6-8],[6-8],19.44,19.44,22.22,16.67,11.11,11.11,4,8,4,7,6,[0-5],[6-8],[0-5],[6-8],[6-8],8,7,7,6,7,8,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],5,1,4,9,5,3,6,1,1,6,7,4,7,8,8,6,3,[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],0.5,7,?,2,7,6,[6-8],[5-6],0,1,1,[0-5]
